year,age,status,income,total_income,kommune
2018,24,sysselsatt,1144172,1144172,0301
2018,69,pensjonist,,892719,1426
2018,53,sysselsatt,1864307,1864307,1106
2018,65,ufor,50875,466273,0602
2018,37,sysselsatt,716993,716993,5023
2018,69,pensjonist,,625821,0106
2018,61,sysselsatt,380767,380767,2011
2018,33,sysselsatt,567160,567160,1145
2018,19,utdanning,43002,43002,0633
2018,-5,utdanning,,,
2018,57,sysselsatt,1114203,1114203,1201
2018,29,sysselsatt,945904,945904,0704
2018,18,utdanning,,,0219
2018,29,sysselsatt,704085,704085,1201
2018,49,sysselsatt,1268062,1268062,5036
2018,44,sysselsatt,462914,462914,0620
2018,22,sysselsatt,1003006,1003006,1201
2018,-7,utdanning,,,
2018,25,sysselsatt,596459,596459,2023
2018,20,utdanning,63781,63781,0105
2018,11,utdanning,,,1004
2018,-7,utdanning,,,
2018,40,sysselsatt,1161130,1161130,1941
2018,46,sysselsatt,798395,798395,1103
2018,47,sysselsatt,199134,199134,1149
2018,32,sysselsatt,632264,632264,0806
2018,35,sysselsatt,549784,549784,0712
2018,39,sysselsatt,761792,761792,0428
2018,10,utdanning,,,1201
2018,14,utdanning,,,2014
2018,14,utdanning,,,1928
2018,77,pensjonist,,,0230
2018,31,sysselsatt,762476,762476,0906
2018,22,sysselsatt,,,0428
2018,65,pensjonist,,549908,5053
2018,32,sysselsatt,214739,214739,0426
2018,38,sysselsatt,489445,489445,5030
2018,80,pensjonist,,,1804
2018,52,sysselsatt,1725520,1725520,0106
2018,20,utdanning,45437,45437,1102
2018,37,arbeidsledig,88138,319474,1201
2018,4,utdanning,,,0301
2018,77,pensjonist,,,0621
2018,37,sysselsatt,668492,668492,0101
2018,22,sysselsatt,444941,444941,1201
2018,70,pensjonist,,296699,0616
2018,52,sysselsatt,1659907,1659907,1563
2018,47,sysselsatt,716926,716926,1924
2018,50,arbeidsledig,128964,408775,0121
2018,40,ufor,66952,435187,0226
2018,28,sysselsatt,300809,300809,1145
2018,20,sysselsatt,,,0239
2018,49,sysselsatt,611335,611335,0301
2018,42,sysselsatt,578223,578223,1836
2018,44,sysselsatt,271747,271747,1238
2018,18,utdanning,42700,42700,0226
2018,25,sysselsatt,363855,363855,1825
2018,21,utdanning,80468,80468,1201
2018,37,sysselsatt,466676,466676,5001
2018,61,arbeidsledig,170723,445569,1532
2018,4,utdanning,,,1201
2018,10,utdanning,,,0633
2018,18,utdanning,35842,35842,1845
2018,11,utdanning,,,5001
2018,52,sysselsatt,1303464,1303464,1867
2018,61,sysselsatt,1440858,1440858,5031
2018,37,sysselsatt,535405,535405,0106
2018,32,sysselsatt,541814,541814,0301
2018,56,sysselsatt,1085021,1085021,0906
2018,39,sysselsatt,648712,648712,1103
2018,12,utdanning,,,1004
2018,37,sysselsatt,509161,509161,0534
2018,39,sysselsatt,718463,718463,0906
2018,43,sysselsatt,516537,516537,5001
2018,35,sysselsatt,1153374,1153374,1127
2018,12,utdanning,,,0437
2018,25,sysselsatt,1020379,1020379,0541
2018,27,sysselsatt,571119,571119,1201
2018,22,sysselsatt,497240,497240,0605
2018,13,utdanning,,,0545
2018,49,sysselsatt,781798,781798,0226
2018,73,pensjonist,,,1840
2018,47,sysselsatt,1813389,1813389,0122
2018,39,sysselsatt,231817,231817,0105
2018,12,utdanning,,,1412
2018,57,sysselsatt,1533947,1533947,0301
2018,37,sysselsatt,1748949,1748949,0906
2018,19,utdanning,70604,70604,1247
2018,22,sysselsatt,503190,503190,0605
2018,38,sysselsatt,197226,197226,0412
2018,57,sysselsatt,1453423,1453423,0301
2018,25,sysselsatt,1044659,1044659,1867
2018,42,sysselsatt,711132,711132,0521
2018,13,utdanning,,,1001
2018,-7,utdanning,,,
2018,55,sysselsatt,611593,611593,0605
2018,53,sysselsatt,1025167,1025167,1534
2018,28,arbeidsledig,592398,1407590,1201
2018,25,sysselsatt,723015,723015,0602
2018,13,utdanning,,,1001
2018,12,utdanning,,,1201
2018,32,sysselsatt,620813,620813,5050
2018,23,sysselsatt,,,0213
2018,62,pensjonist,,438739,5061
2018,67,sysselsatt,729614,729614,1201
2018,20,sysselsatt,,,0105
2018,33,sysselsatt,430023,430023,1923
2018,32,sysselsatt,251961,251961,0412
2018,45,sysselsatt,553352,553352,0301
2018,46,sysselsatt,646305,646305,5001
2018,65,sysselsatt,676424,676424,5012
2018,23,sysselsatt,891373,891373,1211
2018,47,ufor,38263,256669,1834
2018,55,sysselsatt,2775069,2775069,0602
2018,-7,utdanning,,,
2018,57,sysselsatt,1021180,1021180,1902
2018,8,utdanning,,,0602
2018,16,utdanning,,,0213
2018,31,sysselsatt,521796,521796,0301
2018,33,sysselsatt,1456724,1456724,0301
2018,31,sysselsatt,1182755,1182755,5001
2018,38,arbeidsledig,92678,293709,1551
2018,15,utdanning,,,0806
2018,46,sysselsatt,655716,655716,0425
2018,27,sysselsatt,2505345,2505345,0412
2018,40,sysselsatt,598914,598914,1201
2018,74,pensjonist,,,0301
2018,-7,utdanning,,,
2018,58,arbeidsledig,150265,844013,5001
2018,25,sysselsatt,1101547,1101547,1424
2018,16,utdanning,107097,107097,1413
2018,-5,utdanning,,,
2018,63,sysselsatt,428144,428144,1852
2018,36,arbeidsledig,371424,1074971,0106
2018,41,sysselsatt,1176065,1176065,0602
2018,52,arbeidsledig,149167,519669,1201
2018,37,ufor,50306,522563,0919
2018,64,ufor,19802,1005122,0617
2018,-3,utdanning,,,
2018,59,sysselsatt,461285,461285,1811
2018,38,sysselsatt,763213,763213,1412
2018,38,sysselsatt,631905,631905,0219
2018,11,utdanning,,,0441
2018,48,sysselsatt,649021,649021,0602
2018,7,utdanning,,,0301
2018,49,arbeidsledig,262391,442941,0811
2018,35,arbeidsledig,81469,241509,0220
2018,-3,utdanning,,,
2018,-7,utdanning,,,
2018,50,sysselsatt,491029,491029,0301
2018,50,sysselsatt,3561832,3561832,0136
2018,75,pensjonist,,,0940
2018,43,ufor,16548,337918,1804
2018,57,sysselsatt,723898,723898,1103
2018,-7,utdanning,,,
2018,66,pensjonist,,117981,1001
2018,79,pensjonist,,,0301
2018,37,sysselsatt,331958,331958,0432
2018,23,sysselsatt,,,1029
2018,51,sysselsatt,1379255,1379255,1103
2018,70,pensjonist,,280088,1822
2018,69,pensjonist,,604103,1001
2018,24,sysselsatt,261222,261222,1201
2018,70,pensjonist,,227626,0219
2018,71,pensjonist,,377677,5001
2018,48,sysselsatt,913747,913747,1548
2018,60,arbeidsledig,66279,1003359,1525
2018,29,sysselsatt,260900,260900,1902
2018,62,sysselsatt,786682,786682,1103
2018,24,sysselsatt,,,1160
2018,38,sysselsatt,867685,867685,0220
2018,29,arbeidsledig,122763,394755,0806
2018,30,sysselsatt,919920,919920,1231
2018,-7,utdanning,,,
2018,56,sysselsatt,583779,583779,1911
2018,22,sysselsatt,,,0822
2018,36,sysselsatt,1063114,1063114,0616
2018,13,utdanning,,,1103
2018,41,arbeidsledig,310855,1176562,1502
2018,26,sysselsatt,718971,718971,1201
2018,12,utdanning,,,0301
2018,17,utdanning,,,0624
2018,28,sysselsatt,759745,759745,0938
2018,46,sysselsatt,1163240,1163240,0301
2018,9,utdanning,,,1103
2018,51,arbeidsledig,321352,787816,0301
2018,19,utdanning,15408,15408,0219
2018,55,sysselsatt,603666,603666,0712
2018,13,utdanning,,,1511
2018,85,pensjonist,,,0602
2018,57,sysselsatt,262723,262723,0701
2018,36,sysselsatt,315723,315723,0230
2018,51,arbeidsledig,197767,458562,5013
2018,36,sysselsatt,517237,517237,1029
2018,18,utdanning,28015,28015,1234
2018,68,pensjonist,,514974,1201
2018,42,sysselsatt,319790,319790,0301
2018,40,sysselsatt,494825,494825,5018
2018,27,sysselsatt,1262263,1262263,1865
2018,64,pensjonist,,514898,1840
2018,44,sysselsatt,658110,658110,0301
2018,23,sysselsatt,,,1849
2018,30,sysselsatt,624461,624461,1029
2018,9,utdanning,,,5001
2018,51,sysselsatt,792534,792534,5001
2018,-7,utdanning,,,
2018,29,sysselsatt,852175,852175,0538
2018,20,utdanning,,,0430
2018,56,sysselsatt,369239,369239,0704
2018,44,arbeidsledig,196538,679965,1833
2018,17,utdanning,,,0220
2018,25,arbeidsledig,166446,802365,1201
2018,63,pensjonist,,379926,0301
2018,70,pensjonist,,127643,5001
2018,24,sysselsatt,1494017,1494017,1001
2018,40,sysselsatt,850123,850123,1438
2018,60,sysselsatt,832844,832844,2015
2018,33,sysselsatt,407455,407455,1201
2018,41,sysselsatt,675947,675947,0426
2018,32,sysselsatt,672935,672935,0829
2018,41,sysselsatt,664382,664382,0624
2018,38,sysselsatt,567425,567425,1504
2018,-3,utdanning,,,
2018,39,sysselsatt,205160,205160,0301
2018,13,utdanning,,,1135
2018,40,sysselsatt,401977,401977,1201
2018,42,sysselsatt,655023,655023,0219
2018,65,sysselsatt,918989,918989,1902
2018,0,utdanning,,,1106
2018,-3,utdanning,,,
2018,13,utdanning,,,1201
2018,44,arbeidsledig,134780,673811,1201
2018,68,pensjonist,,221414,5020
2018,59,sysselsatt,463902,463902,0710
2018,29,sysselsatt,856982,856982,0625
2018,27,sysselsatt,507324,507324,1149
2018,44,sysselsatt,429935,429935,0602
2018,29,sysselsatt,925906,925906,0301
2018,-7,utdanning,,,
2018,90,pensjonist,,,5001
2018,33,sysselsatt,661177,661177,1228
2018,17,utdanning,,,0105
2018,9,utdanning,,,5001
2018,-7,utdanning,,,
2018,65,sysselsatt,730679,730679,0704
2018,16,utdanning,,,5022
2018,14,utdanning,,,1841
2018,28,sysselsatt,320158,320158,5040
2018,13,utdanning,,,0612
2018,23,sysselsatt,551455,551455,5001
2018,35,arbeidsledig,148872,643046,1201
2018,34,sysselsatt,610637,610637,0605
2018,-6,utdanning,,,
2018,66,arbeidsledig,98468,354274,1438
2018,61,sysselsatt,429900,429900,0213
2018,65,ufor,49553,342747,5001
2018,25,sysselsatt,966796,966796,0301
2018,23,sysselsatt,1309917,1309917,0602
2018,48,sysselsatt,809707,809707,1101
2018,71,pensjonist,,560486,0301
2018,57,sysselsatt,3366522,3366522,1429
2018,14,utdanning,,,1265
2018,29,sysselsatt,185953,185953,1201
2018,11,utdanning,,,1902
2018,12,utdanning,,,1928
2018,3,utdanning,,,5001
2018,27,sysselsatt,277881,277881,0403
2018,70,pensjonist,,486207,1246
2018,34,sysselsatt,537258,537258,1804
2018,1,utdanning,,,0502
2018,46,sysselsatt,514953,514953,0515
2018,74,pensjonist,,,1149
2018,30,sysselsatt,166368,166368,0602
2018,18,utdanning,,,5001
2018,32,sysselsatt,707628,707628,0226
2018,32,sysselsatt,542142,542142,1238
2018,23,sysselsatt,273790,273790,1201
2018,31,sysselsatt,391705,391705,5025
2018,37,sysselsatt,1328761,1328761,0105
2018,1,utdanning,,,5001
2018,10,utdanning,,,1021
2018,42,sysselsatt,925326,925326,0906
2018,73,pensjonist,,,0632
2018,75,pensjonist,,,0230
2018,52,arbeidsledig,149647,631331,1902
2018,4,utdanning,,,0234
2018,3,utdanning,,,1001
2018,46,sysselsatt,1811572,1811572,1122
2018,32,sysselsatt,1336068,1336068,1238
2018,37,sysselsatt,477388,477388,0632
2018,41,sysselsatt,494010,494010,0626
2018,25,sysselsatt,428220,428220,1902
2018,40,sysselsatt,532614,532614,1866
2018,52,sysselsatt,1422804,1422804,1431
2018,39,sysselsatt,1087490,1087490,0219
2018,66,pensjonist,,401721,1201
2018,35,sysselsatt,844703,844703,1431
2018,22,sysselsatt,,,1219
2018,8,utdanning,,,1201
2018,28,sysselsatt,359233,359233,0704
2018,3,utdanning,,,0403
2018,5,utdanning,,,1417
2018,34,sysselsatt,601328,601328,0301
2018,25,sysselsatt,532088,532088,1401
2018,50,sysselsatt,787292,787292,1504
2018,23,arbeidsledig,,197869,0602
2018,27,sysselsatt,1026422,1026422,1526
2018,31,sysselsatt,1439290,1439290,1848
2018,12,utdanning,,,0906
2018,47,sysselsatt,514420,514420,0301
2018,10,utdanning,,,0301
2018,5,utdanning,,,1859
2018,40,sysselsatt,621899,621899,5001
2018,61,sysselsatt,838102,838102,0301
2018,50,sysselsatt,874901,874901,0301
2018,27,sysselsatt,1122825,1122825,0704
2018,20,utdanning,,,0220
2018,27,sysselsatt,1286260,1286260,0701
2018,42,sysselsatt,1025157,1025157,0220
2018,3,utdanning,,,0704
2018,-4,utdanning,,,
2018,30,sysselsatt,520223,520223,0105
2018,46,sysselsatt,1646911,1646911,0220
2018,33,sysselsatt,478549,478549,0220
2018,9,utdanning,,,1242
2018,88,pensjonist,,,0919
2018,47,sysselsatt,505489,505489,1429
2018,44,arbeidsledig,572495,1192803,0104
2018,-3,utdanning,,,
2018,38,sysselsatt,993821,993821,0712
2018,-1,utdanning,,,
2018,55,ufor,127255,827158,1252
2018,40,sysselsatt,620576,620576,1412
2018,25,sysselsatt,374716,374716,0604
2018,11,utdanning,,,0420
2018,66,pensjonist,,449483,0301
2018,35,ufor,17685,260197,1902
2018,21,utdanning,59758,59758,0626
2018,54,sysselsatt,2317598,2317598,0228
2018,69,pensjonist,,534889,0105
2018,52,sysselsatt,1323313,1323313,1103
2018,25,sysselsatt,553120,553120,1003
2018,51,sysselsatt,806179,806179,1504
2018,57,sysselsatt,1142577,1142577,0301
2018,56,ufor,15396,454062,1103
2018,37,arbeidsledig,193670,962308,1103
2018,-2,utdanning,,,
2018,67,pensjonist,,362323,1241
2018,31,sysselsatt,510735,510735,0412
2018,22,sysselsatt,659544,659544,0105
2018,-7,utdanning,,,
2018,70,pensjonist,,611101,1227
2018,49,sysselsatt,2186322,2186322,1103
2018,57,sysselsatt,649285,649285,0602
2018,46,arbeidsledig,299476,743087,0834
2018,34,sysselsatt,542593,542593,0106
2018,68,pensjonist,,190643,1845
2018,50,sysselsatt,1491009,1491009,1514
2018,-7,utdanning,,,
2018,60,sysselsatt,236426,236426,1504
2018,1,utdanning,,,1004
2018,65,ufor,37064,240915,0806
2018,44,sysselsatt,556219,556219,1253
2018,5,utdanning,,,5001
2018,17,utdanning,,,0219
2018,-7,utdanning,,,
2018,26,sysselsatt,346921,346921,5019
2018,15,utdanning,,,0502
2018,34,sysselsatt,761479,761479,0805
2018,3,utdanning,,,0425
2018,38,sysselsatt,323835,323835,1504
2018,10,utdanning,,,0231
2018,37,sysselsatt,726150,726150,0301
2018,44,sysselsatt,246779,246779,0220
2018,41,sysselsatt,551777,551777,0219
2018,39,sysselsatt,468385,468385,1926
2018,38,sysselsatt,681960,681960,0301
2018,70,pensjonist,,281382,1252
2018,47,ufor,26705,461877,1805
2018,23,sysselsatt,643186,643186,0628
2018,20,utdanning,80646,80646,1103
2018,1,utdanning,,,5017
2018,37,sysselsatt,435383,435383,0105
2018,24,sysselsatt,534767,534767,0602
2018,58,sysselsatt,825642,825642,0105
2018,55,sysselsatt,624232,624232,0106
2018,-7,utdanning,,,
2018,37,sysselsatt,1064364,1064364,1201
2018,47,sysselsatt,828918,828918,0806
2018,25,sysselsatt,750198,750198,0626
2018,38,sysselsatt,709940,709940,1001
2018,32,sysselsatt,321619,321619,0516
2018,21,utdanning,60131,60131,0105
2018,60,sysselsatt,545815,545815,1804
2018,50,sysselsatt,715094,715094,0521
2018,56,sysselsatt,882099,882099,0604
2018,64,pensjonist,,439853,0226
2018,33,sysselsatt,493539,493539,5004
2018,69,pensjonist,,550169,1444
2018,39,sysselsatt,1082482,1082482,0412
2018,36,sysselsatt,1382471,1382471,2019
2018,19,sysselsatt,,,1251
2018,53,sysselsatt,2629339,2629339,1857
2018,35,ufor,16300,501198,2002
2018,39,sysselsatt,427511,427511,1106
2018,3,utdanning,,,0632
2018,34,sysselsatt,224524,224524,1520
2018,38,sysselsatt,682746,682746,0919
2018,-7,utdanning,,,
2018,35,sysselsatt,446062,446062,0238
2018,-7,utdanning,,,
2018,35,sysselsatt,367369,367369,1106
2018,12,utdanning,,,1102
2018,21,sysselsatt,623067,623067,0532
2018,37,arbeidsledig,78090,321875,1902
2018,-7,utdanning,,,
2018,24,sysselsatt,573957,573957,1103
2018,30,sysselsatt,342890,342890,1103
2018,37,sysselsatt,607699,607699,0301
2018,36,sysselsatt,505577,505577,1106
2018,-7,utdanning,,,
2018,18,utdanning,65887,65887,1103
2018,-3,utdanning,,,
2018,68,pensjonist,,399953,0301
2018,32,sysselsatt,1327575,1327575,0704
2018,41,ufor,10024,192039,1557
2018,67,pensjonist,,393930,1146
2018,54,sysselsatt,1169575,1169575,1201
2018,29,sysselsatt,825372,825372,0712
2018,10,utdanning,,,1130
2018,34,sysselsatt,455222,455222,0234
2018,-7,utdanning,,,
2018,81,pensjonist,,,0235
2018,23,sysselsatt,392267,392267,0226
2018,1,utdanning,,,1103
2018,7,utdanning,,,1241
2018,29,sysselsatt,1331816,1331816,1221
2018,46,sysselsatt,1339211,1339211,5017
2018,42,sysselsatt,603801,603801,0806
2018,-3,utdanning,,,
2018,21,sysselsatt,1052541,1052541,0602
2018,53,sysselsatt,1010649,1010649,0618
2018,8,utdanning,,,1848
2018,48,sysselsatt,847294,847294,0412
2018,-7,utdanning,,,
2018,28,sysselsatt,368706,368706,0105
2018,33,sysselsatt,450158,450158,1926
2018,16,utdanning,,,1103
2018,12,utdanning,,,0230
2018,5,utdanning,,,5031
2018,26,sysselsatt,789860,789860,1804
2018,12,utdanning,,,5001
2018,39,sysselsatt,357696,357696,0301
2018,49,sysselsatt,571870,571870,0301
2018,25,sysselsatt,400508,400508,1848
2018,25,sysselsatt,432728,432728,1134
2018,60,ufor,39722,634362,0104
2018,71,pensjonist,,448295,0219
2018,60,arbeidsledig,71313,411410,5033
2018,22,arbeidsledig,,432396,0219
2018,47,sysselsatt,709051,709051,0403
2018,14,utdanning,,,0704
2018,23,sysselsatt,677338,677338,1201
2018,43,sysselsatt,522460,522460,0624
2018,51,sysselsatt,1667026,1667026,0911
2018,54,sysselsatt,591800,591800,1103
2018,75,pensjonist,,,0301
2018,42,sysselsatt,804834,804834,0301
2018,-1,utdanning,,,
2018,28,arbeidsledig,321692,796081,0713
2018,49,sysselsatt,232184,232184,0105
2018,25,sysselsatt,659567,659567,1825
2018,42,sysselsatt,1204265,1204265,5035
2018,20,utdanning,95667,95667,1438
2018,47,sysselsatt,457793,457793,1001
2018,55,sysselsatt,1343622,1343622,0235
2018,21,sysselsatt,,,1247
2018,28,sysselsatt,345064,345064,1871
2018,14,utdanning,,,1201
2018,7,utdanning,,,0301
2018,39,sysselsatt,471207,471207,1246
2018,30,sysselsatt,376341,376341,0712
2018,47,sysselsatt,919948,919948,0412
2018,52,sysselsatt,1011827,1011827,1216
2018,47,sysselsatt,860250,860250,1102
2018,38,sysselsatt,647388,647388,5036
2018,12,utdanning,,,1001
2018,33,sysselsatt,256064,256064,1201
2018,23,sysselsatt,563459,563459,1256
2018,60,ufor,21224,200747,1201
2018,64,sysselsatt,691595,691595,0301
2018,46,sysselsatt,390103,390103,0716
2018,5,utdanning,,,0101
2018,27,sysselsatt,598388,598388,1145
2018,33,sysselsatt,521159,521159,0710
2018,43,sysselsatt,448877,448877,0301
2018,16,utdanning,,,0602
2018,-4,utdanning,,,
2018,51,sysselsatt,2217128,2217128,1805
2018,38,sysselsatt,611711,611711,1120
2018,43,sysselsatt,624039,624039,1933
2018,47,sysselsatt,1526345,1526345,0231
2018,20,sysselsatt,,,0806
2018,28,sysselsatt,311734,311734,0301
2018,55,sysselsatt,1405068,1405068,1001
2018,44,sysselsatt,803886,803886,0138
2018,17,utdanning,21985,21985,1201
2018,61,arbeidsledig,208289,1931909,1201
2018,45,sysselsatt,1814224,1814224,1103
2018,30,sysselsatt,238547,238547,1902
2018,46,sysselsatt,558510,558510,5001
2018,32,sysselsatt,707585,707585,0219
2018,17,utdanning,,,1027
2018,31,sysselsatt,370607,370607,0213
2018,52,sysselsatt,1171871,1171871,0833
2018,76,pensjonist,,,0105
2018,24,sysselsatt,,,0301
2018,57,sysselsatt,224137,224137,1520
2018,49,sysselsatt,686809,686809,0301
2018,25,sysselsatt,720798,720798,1201
2018,46,ufor,31854,385604,0301
2018,65,pensjonist,,613729,0819
2018,59,sysselsatt,788879,788879,1129
2018,52,sysselsatt,1974062,1974062,0301
2018,12,utdanning,,,0605
2018,68,pensjonist,,270961,0235
2018,22,sysselsatt,,,0542
2018,35,sysselsatt,1510090,1510090,0213
2018,30,sysselsatt,374881,374881,0710
2018,23,sysselsatt,359624,359624,0301
2018,-7,utdanning,,,
2018,70,pensjonist,,492793,2019
2018,47,sysselsatt,1218838,1218838,0105
2018,40,sysselsatt,436731,436731,1804
2018,31,sysselsatt,236538,236538,0226
2018,10,utdanning,,,2030
2018,33,sysselsatt,383803,383803,1516
2018,41,sysselsatt,262162,262162,1232
2018,9,utdanning,,,5001
2018,50,sysselsatt,755393,755393,0627
2018,36,sysselsatt,1187089,1187089,0403
2018,11,utdanning,,,1121
2018,63,ufor,34772,1039672,0833
2018,36,sysselsatt,633251,633251,1014
2018,19,utdanning,,,0138
2018,32,sysselsatt,277237,277237,1222
2018,11,utdanning,,,0301
2018,12,utdanning,,,0301
2018,35,arbeidsledig,243793,488115,0602
2018,27,sysselsatt,1299156,1299156,1234
2018,0,utdanning,,,0620
2018,29,sysselsatt,244489,244489,1924
2018,36,sysselsatt,286675,286675,0519
2018,42,sysselsatt,737329,737329,0104
2018,47,arbeidsledig,262598,709954,0430
2018,24,sysselsatt,499741,499741,0106
2018,34,sysselsatt,613678,613678,0301
2018,20,utdanning,49048,49048,0602
2018,59,sysselsatt,530822,530822,1265
2018,46,sysselsatt,1093062,1093062,1816
2018,59,sysselsatt,814632,814632,5012
2018,62,sysselsatt,851767,851767,1902
2018,30,sysselsatt,374649,374649,0301
2018,8,utdanning,,,5013
2018,32,sysselsatt,952520,952520,0502
2018,-1,utdanning,,,
2018,20,utdanning,,,1103
2018,37,sysselsatt,529425,529425,0226
2018,60,sysselsatt,490873,490873,0235
2018,80,pensjonist,,,1201
2018,63,sysselsatt,480592,480592,1845
2018,33,sysselsatt,915580,915580,5001
2018,57,sysselsatt,1152426,1152426,0239
2018,38,sysselsatt,414112,414112,0712
2018,4,utdanning,,,0301
2018,48,sysselsatt,842983,842983,5001
2018,0,utdanning,,,0412
2018,-1,utdanning,,,
2018,9,utdanning,,,0101
2018,37,sysselsatt,882678,882678,5061
2018,10,utdanning,,,1573
2018,68,pensjonist,,399451,0704
2018,18,utdanning,,,0104
2018,40,sysselsatt,820192,820192,1201
2018,19,utdanning,24199,24199,1103
2018,37,sysselsatt,277819,277819,0432
2018,24,sysselsatt,850694,850694,0712
2018,27,sysselsatt,283623,283623,0301
2018,53,arbeidsledig,179060,1045012,0119
2018,38,sysselsatt,1035447,1035447,0213
2018,21,sysselsatt,391739,391739,0301
2018,40,sysselsatt,375485,375485,0219
2018,41,ufor,25288,477257,0301
2018,32,sysselsatt,718474,718474,0105
2018,37,sysselsatt,454272,454272,1201
2018,62,sysselsatt,320823,320823,0101
2018,38,sysselsatt,427911,427911,0301
2018,58,sysselsatt,1007034,1007034,0605
2018,45,sysselsatt,472354,472354,1102
2018,54,sysselsatt,1152834,1152834,0301
2018,48,sysselsatt,642239,642239,1201
2018,33,sysselsatt,593760,593760,0301
2018,51,sysselsatt,1783374,1783374,0628
2018,39,sysselsatt,389877,389877,1201
2018,17,utdanning,,,0226
2018,4,utdanning,,,1001
2018,-4,utdanning,,,
2018,31,ufor,45888,298274,0230
2018,81,pensjonist,,,1106
2018,49,sysselsatt,1121354,1121354,5001
